imdbId,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes
108059,movie,La scorta,La scorta,1993,96
110892,movie,Princess Caraboo,Princess Caraboo,1994,97
112651,movie,The Celluloid Closet,The Celluloid Closet,1995,102
109382,movie,Dear Diary,Caro diario,1993,100
112572,movie,The Brady Bunch Movie,The Brady Bunch Movie,1995,90
99785,movie,Home Alone,Home Alone,1990,103
99653,movie,Ghost,Ghost,1990,127
103639,movie,Aladdin,Aladdin,1992,90
103064,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,1991,137
99348,movie,Dances with Wolves,Dances with Wolves,1990,181
96895,movie,Batman,Batman,1989,126
102926,movie,The Silence of the Lambs,The Silence of the Lambs,1991,118
29583,movie,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,1937,83
101414,movie,Beauty and the Beast,Beauty and the Beast,1991,84
32910,movie,Pinocchio,Pinocchio,1940,88
100405,movie,Pretty Woman,Pretty Woman,1990,119
65214,movie,The Wild Bunch,The Wild Bunch,1969,145
110395,movie,Love and a .45,Love and a .45,1994,101
109934,movie,A Great Day in Harlem,A Great Day in Harlem,1994,60
117247,movie,One Fine Day,One Fine Day,1996,108
112625,movie,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,1995,95
116282,movie,Fargo,Fargo,1996,98
116552,movie,Homeward Bound II: Lost in San Francisco,Homeward Bound II: Lost in San Francisco,1996,88
82509,movie,Heavy Metal,Heavy Metal,1981,86
116514,movie,Hellraiser: Bloodline,Hellraiser: Bloodline,1996,85
117283,movie,The Pallbearer,The Pallbearer,1996,98
116684,movie,Jane Eyre,Jane Eyre,1996,112
70506,movie,Bread and Chocolate,Pane e cioccolata,1974,100
65421,movie,The Aristocats,The AristoCats,1970,78
113083,movie,The Flower of My Secret,La flor de mi secreto,1995,103
118001,movie,Two Much,Two Much,1995,118
116165,movie,Ed,Ed,1996,94
117891,movie,A Thin Line Between Love and Hate,A Thin Line Between Love and Hate,1996,108
113613,movie,The Last Supper,The Last Supper,1995,92
117381,movie,Primal Fear,Primal Fear,1996,129
115509,movie,All Dogs Go to Heaven 2,All Dogs Go to Heaven 2,1996,82
114671,movie,Land and Freedom,Land and Freedom,1995,109
112844,movie,Denise Calls Up,Denise Calls Up,1995,80
114658,movie,Theodore Rex,Theodore Rex,1995,92
116275,movie,A Family Thing,A Family Thing,1996,109
113122,movie,Frisk,Frisk,1995,88
117608,movie,Sgt. Bilko,Sgt. Bilko,1996,93
113448,movie,Jack & Sarah,Jack & Sarah,1995,110
116414,movie,Girl 6,Girl 6,1996,108
116095,movie,Diabolique,Diabolique,1996,107
113947,movie,Nelly & Monsieur Arnaud,Nelly & Monsieur Arnaud,1995,106
115956,movie,Courage Under Fire,Courage Under Fire,1996,116
117060,movie,Mission: Impossible,Mission: Impossible,1996,110
109028,movie,Cold Fever,Á köldum klaka,1995,83
117071,movie,Moll Flanders,Moll Flanders,1996,123
116136,movie,DragonHeart,DragonHeart,1996,103
116168,movie,Eddie,Eddie,1996,100
116683,movie,James and the Giant Peach,James and the Giant Peach,1996,79
116287,movie,Fear,Fear,1996,97
116768,movie,Kids in the Hall: Brain Candy,Kids in the Hall: Brain Candy,1996,89
114787,movie,Underground,Underground,1995,170
112536,movie,Bloodsport 2,Bloodsport 2,1996,90
48473,movie,Pather Panchali,Pather Panchali,1955,125
52572,movie,The World of Apu,Apur Sansar,1959,105
117128,movie,Mystery Science Theater 3000: The Movie,Mystery Science Theater 3000: The Movie,1996,73
117705,movie,Space Jam,Space Jam,1996,88
62711,movie,Barbarella,Barbarella,1968,98
108181,short,Some Folks Call It a Sling Blade,Some Folks Call It a Sling Blade,1994,25
114307,movie,The Run of the Country,The Run of the Country,1995,109
58898,movie,Alphaville,Alphaville: Une étrange aventure de Lemmy Caution,1965,99
113443,movie,It's My Party,It's My Party,1996,110
114048,movie,Operation Dumbo Drop,Operation Dumbo Drop,1995,107
117104,movie,Mrs. Winterbourne,Mrs. Winterbourne,1996,105
117688,movie,Solo,Solo,1996,94
117774,movie,The Substitute,The Substitute,1996,114
114736,video,True Crime,True Crime,1995,94
116289,movie,Feeling Minnesota,Feeling Minnesota,1996,99
109593,movie,Delta of Venus,Delta of Venus,1995,102
112368,movie,Angus,Angus,1995,90
115742,movie,Boys,Boys,1996,86
117420,movie,The Quest,The Quest,1996,95
117784,movie,Sunset Park,Sunset Park,1996,99
117107,movie,Mulholland Falls,Mulholland Falls,1996,107
117979,movie,The Truth About Cats & Dogs,The Truth About Cats & Dogs,1996,97
95776,movie,Oliver & Company,Oliver & Company,1988,74
115851,movie,Celtic Pride,Celtic Pride,1996,91
116322,movie,Flipper,Flipper,1996,95
112817,movie,Dead Man,Dead Man,1995,121
113362,movie,The Horseman on the Roof,Le hussard sur le toit,1995,135
108500,movie,The Visitors,Les visiteurs,1993,107
117108,movie,Multiplicity,Multiplicity,1996,117
113270,movie,The Haunted World of Edward D. Wood Jr.,The Haunted World of Edward D. Wood Jr.,1995,89
115963,movie,The Craft,The Craft,1996,101
116448,movie,The Great White Hype,The Great White Hype,1996,91
116827,movie,Last Dance,Last Dance,1996,103
112701,tvMovie,Cold Comfort Farm,Cold Comfort Farm,1995,105
116508,movie,Heaven's Prisoners,Heaven's Prisoners,1996,132
117500,movie,The Rock,The Rock,1996,136
109592,movie,Cemetery Man,Dellamorte dellamore,1994,105
117998,movie,Twister,Twister,1996,113
115624,movie,Barb Wire,Barb Wire,1996,98
113568,movie,Ghost in the Shell,Kôkaku Kidôtai,1995,83
117894,movie,Thinner,Thinner,1996,93
117723,movie,Spy Hard,Spy Hard,1996,81
112691,short,A Close Shave,A Close Shave,1995,30
117768,movie,The Stupids,The Stupids,1996,94
115571,movie,The Arrival,The Arrival,1996,115
57012,movie,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95
109688,movie,Ashes of Time,Dung che sai duk,1994,100
110480,movie,Maya Lin: A Strong Clear Vision,Maya Lin: A Strong Clear Vision,1994,105
108211,movie,Stalingrad,Stalingrad,1993,134
117331,movie,The Phantom,The Phantom,1996,100
117765,movie,Striptease,Striptease,1996,115
113280,movie,Heavy,Heavy,1995,105
116669,movie,Jack,Jack,1996,113
116594,movie,I Shot Andy Warhol,I Shot Andy Warhol,1996,103
70820,movie,Journey of the Hyena,Touki bouki,1973,85
63715,movie,Spirits of the Dead,Histoires extraordinaires,1968,121
117951,movie,Trainspotting,Trainspotting,1996,93
118523,movie,'Til There Was You,'Til There Was You,1997,113
116629,movie,Independence Day,Independence Day,1996,145
117737,movie,Stealing Beauty,Stealing Beauty,1996,118
116277,movie,The Fan,The Fan,1996,116
116583,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,1996,91
115798,movie,The Cable Guy,The Cable Guy,1996,96
116778,movie,Kingpin,Kingpin,1996,114
116213,movie,Eraser,Eraser,1996,115
117218,movie,The Nutty Professor,The Nutty Professor,1996,95
111546,movie,An Unforgettable Summer,Un été inoubliable,1994,82
113610,movie,"The Last Klezmer: Leopold Kozlowski, His Life and Music","The Last Klezmer: Leopold Kozlowski, His Life and Music",1994,85
111237,movie,Somebody to Love,Somebody to Love,1994,102
116040,movie,Daylight,Daylight,1996,114
116365,movie,The Frighteners,The Frighteners,1996,110
116905,movie,Lone Star,Lone Star,1996,135
116493,movie,Harriet the Spy,Harriet the Spy,1996,100
117333,movie,Phenomenon,Phenomenon,1996,123
118113,movie,Walking and Talking,Walking and Talking,1996,86
117628,movie,She's the One,She's the One,1996,96
117913,movie,A Time to Kill,A Time to Kill,1996,149
115530,movie,American Buffalo,American Buffalo,1996,88
115493,movie,Alaska,Alaska,1996,109
116320,movie,Fled,Fled,1996,98
116756,movie,Kazaam,Kazaam,1996,93
116823,movie,Larger Than Life,Larger Than Life,1996,93
118073,movie,A Very Brady Sequel,A Very Brady Sequel,1996,90
61495,movie,The Collector,La collectionneuse,1967,89
110246,movie,Kaspar Hauser,Kaspar Hauser,1993,139
115472,movie,The Adventures of Pinocchio,The Adventures of Pinocchio,1996,96
116707,movie,Joe's Apartment,Joe's Apartment,1996,80
116313,movie,The First Wives Club,The First Wives Club,1996,103
117438,movie,Ransom,Ransom,1996,121
116531,movie,High School High,High School High,1996,86
116353,movie,Foxfire,Foxfire,1996,102
115857,movie,Chain Reaction,Chain Reaction,1996,107
117008,movie,Matilda,Matilda,1996,98
116191,movie,Emma,Emma,1996,120
115986,movie,The Crow: City of Angels,The Crow: City of Angels,1996,84
116571,movie,House Arrest,House Arrest,1996,108
53459,movie,Eyes Without a Face,Les yeux sans visage,1960,90
117826,movie,Bordello of Blood,Bordello of Blood,1996,87
117718,movie,The Spitfire Grill,The Spitfire Grill,1996,117
116225,movie,Escape from L.A.,Escape from L.A.,1996,101
115632,movie,Basquiat,Basquiat,1996,107
117918,movie,Tin Cup,Tin Cup,1996,135
68646,movie,The Godfather,The Godfather,1972,175
104558,movie,Supercop,Ging chaat goo si III: Chiu kup ging chaat,1992,96
115736,movie,Bound,Bound,1996,109
115836,movie,Carpool,Carpool,1996,89
116745,movie,Kansas City,Kansas City,1996,116
119214,movie,Gone Fishin',Gone Fishin',1997,94
110693,movie,Nothing to Lose,Nothing to Lose,1994,
106544,movie,Supercop 2,Chiu kup gai wak,1993,104
120004,movie,The Relic,The Relic,1997,110
116654,movie,The Island of Dr. Moreau,The Island of Dr. Moreau,1996,96
116311,movie,First Kid,First Kid,1996,101
117965,movie,The Trigger Effect,The Trigger Effect,1996,94
115725,movie,Bogus,Bogus,1996,110
115783,movie,Bulletproof,Bulletproof,1996,84
113596,video,The Land Before Time III: The Time of the Great Giving,The Land Before Time III: The Time of the Great Giving,1995,71
109001,movie,1-900,6,1994,87
113253,movie,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,1995,87
117991,movie,Twelfth Night,Twelfth Night or What You Will,1996,134
117093,movie,Mother Night,Mother Night,1996,114
111019,movie,Wild Reeds,Les roseaux sauvages,1994,110
35896,movie,For Whom the Bell Tolls,For Whom the Bell Tolls,1943,170
32904,movie,The Philadelphia Story,The Philadelphia Story,1940,112
45152,movie,Singin' in the Rain,Singin' in the Rain,1952,103
43278,movie,An American in Paris,An American in Paris,1951,114
50419,movie,Funny Face,Funny Face,1957,103
54698,movie,Breakfast at Tiffany's,Breakfast at Tiffany's,1961,115
52357,movie,Vertigo,Vertigo,1958,128
47396,movie,Rear Window,Rear Window,1954,112
25316,movie,It Happened One Night,It Happened One Night,1934,105
36855,movie,Gaslight,Gaslight,1944,114
25164,movie,The Gay Divorcee,The Gay Divorcee,1934,107
53125,movie,North by Northwest,North by Northwest,1959,136
53604,movie,The Apartment,The Apartment,1960,125
53291,movie,Some Like It Hot,Some Like It Hot,1959,121
56923,movie,Charade,Charade,1963,113
34583,movie,Casablanca,Casablanca,1942,102
33870,movie,The Maltese Falcon,The Maltese Falcon,1941,100
58385,movie,My Fair Lady,My Fair Lady,1964,170
47437,movie,Sabrina,Sabrina,1954,113
46250,movie,Roman Holiday,Roman Holiday,1953,118
31580,movie,The Little Princess,The Little Princess,1939,93
37059,movie,Meet Me in St. Louis,Meet Me in St. Louis,1944,113
32138,movie,The Wizard of Oz,The Wizard of Oz,1939,102
31381,movie,Gone with the Wind,Gone with the Wind,1939,238
84370,movie,My Favorite Year,My Favorite Year,1982,92
43014,movie,Sunset Blvd.,Sunset Blvd.,1950,110
33467,movie,Citizen Kane,Citizen Kane,1941,119
62622,movie,2001: A Space Odyssey,2001: A Space Odyssey,1968,149
42192,movie,All About Eve,All About Eve,1950,138
32143,movie,The Women,The Women,1939,133
32976,movie,Rebecca,Rebecca,1940,130
32484,movie,Foreign Correspondent,Foreign Correspondent,1940,120
38787,movie,Notorious,Notorious,1946,102
38109,movie,Spellbound,Spellbound,1945,111
50105,movie,An Affair to Remember,An Affair to Remember,1957,115
48728,movie,To Catch a Thief,To Catch a Thief,1955,106
42451,movie,Father of the Bride,Father of the Bride,1950,92
45537,movie,The Band Wagon,The Band Wagon,1953,112
31725,movie,Ninotchka,Ninotchka,1939,110
50658,movie,Love in the Afternoon,Love in the Afternoon,1957,130
51658,movie,Gigi,Gigi,1958,115
29843,movie,The Adventures of Robin Hood,The Adventures of Robin Hood,1938,102
32762,movie,The Mark of Zorro,The Mark of Zorro,1940,94
37008,movie,Laura,Laura,1944,88
39420,movie,The Ghost and Mrs. Muir,The Ghost and Mrs. Muir,1947,104
29162,movie,Lost Horizon,Lost Horizon,1937,132
27125,movie,Top Hat,Top Hat,1935,101
35446,movie,To Be or Not to Be,To Be or Not to Be,1942,99
28010,movie,My Man Godfrey,My Man Godfrey,1936,94
49261,movie,Giant,Giant,1956,201
48028,movie,East of Eden,East of Eden,1955,118
25878,movie,The Thin Man,The Thin Man,1934,91
32599,movie,His Girl Friday,His Girl Friday,1940,92
48960,movie,Around the World in 80 Days,Around the World in 80 Days,1956,167
38650,movie,It's a Wonderful Life,It's a Wonderful Life,1946,130
31679,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,1939,129
29947,movie,Bringing Up Baby,Bringing Up Baby,1938,102
34012,movie,Penny Serenade,Penny Serenade,1941,119
25586,movie,Of Human Bondage,Of Human Bondage,1934,83
27893,movie,Little Lord Fauntleroy,Little Lord Fauntleroy,1936,102
41509,movie,The Inspector General,The Inspector General,1949,102
26029,movie,The 39 Steps,The 39 Steps,1935,86
63350,movie,Night of the Living Dead,Night of the Living Dead,1968,96
43265,movie,The African Queen,The African Queen,1951,105
46414,movie,Beat the Devil,Beat the Devil,1953,89
51459,movie,Cat on a Hot Tin Roof,Cat on a Hot Tin Roof,1958,108
33891,movie,Meet John Doe,Meet John Doe,1941,135
22879,movie,A Farewell to Arms,A Farewell to Arms,1932,80
114007,movie,Nothing Personal,Nothing Personal,1995,85
118927,movie,Dangerous Ground,Dangerous Ground,1997,95
48491,movie,Picnic,Picnic,1955,115
117357,movie,The Pompatus of Love,The Pompatus of Love,1995,99
116329,movie,Fly Away Home,Fly Away Home,1996,107
118742,movie,Bliss,Bliss,1997,103
116442,movie,Grace of My Heart,Grace of My Heart,1996,116
117011,movie,Maximum Risk,Maximum Risk,1996,101
117039,movie,Michael Collins,Michael Collins,1996,133
116635,movie,Infinity,Infinity,1996,119
115678,movie,Big Night,Big Night,1996,109
116830,movie,Last Man Standing,Last Man Standing,1996,101
117603,movie,Set It Off,Set It Off,1996,123
115438,movie,2 Days in the Valley,2 Days in the Valley,1996,104
116259,movie,Extreme Measures,Extreme Measures,1996,118
116421,movie,The Glimmer Man,The Glimmer Man,1996,91
116000,movie,D3: The Mighty Ducks,D3: The Mighty Ducks,1996,104
115862,movie,The Chamber,The Chamber,1996,113
72653,movie,The Apple Dumpling Gang,The Apple Dumpling Gang,1975,100
47977,movie,Davy Crockett: King of the Wild Frontier,Davy Crockett: King of the Wild Frontier,1955,93
72951,movie,Escape to Witch Mountain,Escape to Witch Mountain,1975,97
64603,movie,The Love Bug,The Love Bug,1968,108
71607,movie,Herbie Rides Again,Herbie Rides Again,1974,88
50798,movie,Old Yeller,Old Yeller,1957,83
55277,movie,The Parent Trap,The Parent Trap,1961,129
54195,movie,Pollyanna,Pollyanna,1960,134
107131,movie,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,1993,84
53271,movie,The Shaggy Dog,The Shaggy Dog,1959,104
54357,movie,Swiss Family Robinson,Swiss Family Robinson,1960,126
59793,movie,That Darn Cat!,That Darn Cat!,1965,116
46672,movie,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",1954,127
106611,movie,Cool Runnings,Cool Runnings,1993,98
109127,movie,Angels in the Outfield,Angels in the Outfield,1994,102
42332,movie,Cinderella,Cinderella,1950,74
63819,short,Winnie the Pooh and the Blustery Day,Winnie the Pooh and the Blustery Day,1968,25
38166,movie,The Three Caballeros,The Three Caballeros,1944,71
57546,movie,The Sword in the Stone,The Sword in the Stone,1963,79
102798,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,1991,143
58331,movie,Mary Poppins,Mary Poppins,1964,139
33563,movie,Dumbo,Dumbo,1941,64
76538,movie,Pete's Dragon,Pete's Dragon,1977,128
66817,movie,Bedknobs and Broomsticks,Bedknobs and Broomsticks,1971,117
43274,movie,Alice in Wonderland,Alice in Wonderland,1951,75
82406,movie,The Fox and the Hound,The Fox and the Hound,1981,83
116361,movie,Freeway,Freeway,1996,102
59742,movie,The Sound of Music,The Sound of Music,1965,172
95016,movie,Die Hard,Die Hard,1988,132
104692,movie,The Lawnmower Man,The Lawnmower Man,1992,108
117582,movie,The Secret Agent,The Secret Agent,1996,95
117589,movie,Secrets & Lies,Secrets & Lies,1996,136
117887,movie,That Thing You Do!,That Thing You Do!,1996,108
117924,movie,To Gillian on Her 37th Birthday,To Gillian on Her 37th Birthday,1996,93
115640,movie,Beautiful Thing,Beautiful Thing,1996,90
116908,movie,The Long Kiss Goodnight,The Long Kiss Goodnight,1996,121
116409,movie,The Ghost and the Darkness,The Ghost and the Darkness,1996,110
116913,movie,Looking for Richard,Looking for Richard,1996,112
117958,movie,Trees Lounge,Trees Lounge,1996,95
117202,movie,Normal Life,Normal Life,1996,101
116404,movie,Get on the Bus,Get on the Bus,1996,120
120107,movie,Shadow Conspiracy,Shadow Conspiracy,1997,103
116722,movie,Jude,Jude,1996,123
116242,movie,Everyone Says I Love You,Everyone Says I Love You,1996,101
117509,movie,Romeo + Juliet,Romeo + Juliet,1996,120
117802,movie,Swingers,Swingers,1996,96
117665,movie,Sleepers,Sleepers,1996,147
115491,video,Aladdin and the King of Thieves,Aladdin and the King of Thieves,1996,81
29546,movie,Shall We Dance,Shall We Dance,1937,109
39286,movie,Crossfire,Crossfire,1947,86
67992,movie,Willy Wonka & the Chocolate Factory,Willy Wonka & the Chocolate Factory,1971,100
55018,movie,The Innocents,The Innocents,1961,100
70707,movie,Sleeper,Sleeper,1973,89
66808,movie,Bananas,Bananas,1971,82
95159,movie,A Fish Called Wanda,A Fish Called Wanda,1988,108
79470,movie,Life of Brian,Life of Brian,1979,94
84865,movie,Victor/Victoria,Victor/Victoria,1982,134
68334,movie,The Candidate,The Candidate,1972,110
59243,movie,The Great Race,The Great Race,1965,160
61418,movie,Bonnie and Clyde,Bonnie and Clyde,1967,111
52027,movie,The Old Man and the Sea,The Old Man and the Sea,1958,86
46912,movie,Dial M for Murder,Dial M for Murder,1954,105
92890,movie,Dirty Dancing,Dirty Dancing,1987,100
105236,movie,Reservoir Dogs,Reservoir Dogs,1992,99
